sheet,row,code,measure,range,year,excel,pipeline,status,diff,n_sumifs,sample_formula
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2008,231378840.0,231378840.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2009,265595304.0,265595304.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2010,205014737.0,205014737.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2011,217671593.0,217671593.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2012,218920394.986328,218920394.986328,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2013,206732676.0,206732676.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2014,365674881.0,365674881.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved,base,2015,238471911.0,238471911.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""06 Education"",admin1,""local"", exp_type,""Capital"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_16,16,2016,1106712560.0,1106712560.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0900 Invatamint"",econ1_16,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_16,16,2017,1276195530.0,1276195530.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0900 Invatamint"",econ1_16,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_16,16,2018,1363327950.0,1363327950.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0900 Invatamint"",econ1_16,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_16,16,2019,1535997870.0,1535997870.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0900 Invatamint"",econ1_16,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_20,20,2020,1431322447.0,1431322447.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0900 Invatamint"",econ1_20,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_20,20,2021,1520352691.0,1520352691.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0900 Invatamint"",econ1_20,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_20,20,2022,1559800250.0,1559800250.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0900 Invatamint"",econ1_20,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_20,20,2023,1961791750.0,1961791750.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0900 Invatamint"",econ1_20,""300000 Active nefinanciare"")"
Approved,272,EXP_CROSS_SBN_CAP_EDU_EXE,approved_20,20,2024,2060955870.0,2060955870.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0900 Invatamint"",econ1_20,""300000 Active nefinanciare"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2006,22394306.0,22394306.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2007,69956200.0,69956200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2008,73790900.0,73790900.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2009,125781685.0,125781685.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2010,87373194.0,87373194.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2011,61363900.0,61363900.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2012,86037156.0,86037156.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2013,66671543.0,66671543.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2014,102269721.0,102269721.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved,base,2015,101661083.0,101661083.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_16,16,2016,84303900.0,84303900.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_16,16,2017,102006700.0,102006700.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_16,16,2018,117677000.0,117677000.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_16,16,2019,152649900.0,152649900.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_20,20,2020,127444800.0,127444800.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_20,20,2021,164513836.0,164513836.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_20,20,2022,134611900.0,134611900.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_20,20,2023,117177300.0,117177300.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"")"
Approved,273,EXP_FUNC_SBN_HEA_EXE,approved_20,20,2024,84357100.0,84357100.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2006,10534906.0,10534906.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2007,53459200.0,53459200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2008,61279200.0,61279200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2009,108602085.0,108602085.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2010,72592394.0,72592394.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2011,44331000.0,44331000.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2012,67810556.0,67810556.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2013,47625443.0,47625443.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2014,80719321.0,80719321.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved,base,2015,79794683.0,79794683.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""09 Healthcare"",admin1,""local"",exp_type,""Capital"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_16,16,2016,12669200.0,12669200.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"",econ1_16,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_16,16,2017,10833400.0,10833400.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"",econ1_16,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_16,16,2018,14799200.0,14799200.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"",econ1_16,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_16,16,2019,21608500.0,21608500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func1_16,""0700 Ocrotirea sanatatii"",econ1_16,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_20,20,2020,9395400.0,9395400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"",econ1_20,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_20,20,2021,83437849.0,83437849.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"",econ1_20,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_20,20,2022,45570800.0,45570800.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"",econ1_20,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_20,20,2023,23237000.0,23237000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"",econ1_20,""300000 Active nefinanciare"")"
Approved,274,EXP_CROSS_SBN_CAP_HEA_EXE,approved_20,20,2024,9465900.0,9465900.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func1_20,""0700 Ocrotirea sanatatii"",econ1_20,""300000 Active nefinanciare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2006,41014150.0,41014150.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2007,60693800.0,60693800.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2008,88243700.0,88243700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2009,14125200.0,14125200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2010,12787900.0,12787900.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2011,16351300.0,16351300.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2012,19855200.0,19855200.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2013,22437400.0,22437400.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2014,23690000.0,23690000.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved,base,2015,19937700.0,19937700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""11 Agriculture, forestry, fishery and water service"",admin1,""local"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_16,16,2016,23236800.0,23236800.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func2_16,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_16,16,2017,33890500.0,33890500.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func2_16,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_16,16,2018,25407170.0,25407170.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func2_16,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_16,16,2019,36678460.0,36678460.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func2_16,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_20,20,2020,41973720.0,41973720.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func2_20,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_20,20,2021,35800900.0,35800900.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func2_20,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_20,20,2022,32120400.0,32120400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func2_20,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_20,20,2023,34539400.0,34539400.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func2_20,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,275,EXP_FUNC_SBN_AGR_EXE,approved_20,20,2024,39989200.0,39989200.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func2_20,""0420 Agricultura, gospodarie silvica, gospodarie piscicola si gospodarie de vinatoare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2006,0.0,0.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2007,5840600.0,5840600.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2008,25325000.0,25325000.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2009,31676100.0,31676100.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2010,59958700.0,59958700.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2011,25531600.0,25531600.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2012,173863504.0,173863504.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2013,86915600.0,86915600.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2014,172384000.0,172384000.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved,base,2015,41838500.0,41838500.0,MATCH,0.0,1,"=SUMIFS(approved,year,C$1,transfer,""Excluding transfers"",func1,""14 Transports, roads, communications and IT"",func2,""14.07 Roads service"",admin1,""local"", exp_type,""Capital"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_16,16,2016,255352396.0,255352396.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func3_16,""0451 Transport rutier"",econ1_16,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_16,16,2017,369068496.0,369068496.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func3_16,""0451 Transport rutier"",econ1_16,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_16,16,2018,458539000.0,458539000.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func3_16,""0451 Transport rutier"",econ1_16,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_16,16,2019,653310140.0,653310140.0,MATCH,0.0,1,"=SUMIFS(approved_16,year_16,M$1,transfer_16,""Cu exceptia transferurilor"", econ0_16,""Expenditures"",admin1_16,""locale"", func3_16,""0451 Transport rutier"",econ1_16,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_20,20,2020,692611000.0,692611000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func3_20,""0451 Transport rutier"",econ1_20,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_20,20,2021,1394065704.0,1394065704.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func3_20,""0451 Transport rutier"",econ1_20,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_20,20,2022,1336524800.0,1336524800.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func3_20,""0451 Transport rutier"",econ1_20,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_20,20,2023,1365091000.0,1365091000.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func3_20,""0451 Transport rutier"",econ1_20,""300000 Active nefinanciare"")"
Approved,276,EXP_CROSS_SBN_CAP_EXP_ROA_EXE,approved_20,20,2024,1912937860.0,1912937860.0,MATCH,0.0,1,"=SUMIFS(approved_20,year_20,Q$1,transfer_20,""Cu exceptia transferurilor"", econ0_20,""Expenditures"",admin1_20,""locale"", func3_20,""0451 Transport rutier"",econ1_20,""300000 Active nefinanciare"")"
