sheet,row,row_type,code,category,fiscal_year,region,income,basis,source,rigidity,formulas_text,coverage_text,sample_formula,sample_year,measure,criteria_json
Executed,284,HEADER,EXP_FUNC_SBN_HYD_EXE,Subnational: Spending in hydropower,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,Local Government,,,,[]
Executed,285,HEADER,EXP_CROSS_SBN_IRR_REC_EXE,Subnational: Spending in irrigation (recurrent),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,Local Government,,,,[]
Executed,286,HEADER,EXP_CROSS_SBN_HYD_REC_EXE,Subnational: Spending in hydropower (recurrent),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,Local Government,,,,[]
Executed,287,HEADER,EXP_CROSS_SBN_IRR_CAP_EXE,Subnational: Spending in irrigation (capital),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,Local Government,,,,[]
Executed,288,HEADER,EXP_CROSS_SBN_HYD_CAP_EXE,Subnational: Spending in hydropower (capital),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,Local Government,,,,[]
Executed,290,HEADER,EXP_ECON_OTH_MED_RIG_EXP_EXE,Other medium rigidity expenditures,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,291,HEADER,EXP_ECON_OTH_HIG_RIG_EXE,Other high rigid expenditures,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,292,TAG,EXP_ECON_COR_LOW_RIG_EXE,Correction - low rigidity,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ3,""22005 Military Procurement, Supplies and Services"")",General Government,"=-SUMIFS(executed,Exclude,""<>y"",year,O$1,econ3,""22005 Military Procurement, Supplies and Services"")",2018,executed,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""econ3"", ""op"": ""="", ""value"": ""22005 Military Procurement, Supplies and Services""}]"
Executed,293,HEADER,EXP_ECON_COR_MED_RIG_EXE,Correction - medium rigidity,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,294,TAG,EXP_ECON_COR_HIG_RIG_EXE,Correction - high rigidity,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ3,""22005 Military Procurement, Supplies and Services"")",General Government,"=SUMIFS(executed,Exclude,""<>y"",year,O$1,econ3,""22005 Military Procurement, Supplies and Services"")",2018,executed,"[{""field"": ""Exclude"", ""op"": ""<>"", ""value"": ""y""}, {""field"": ""year"", ""op"": ""=year"", ""value"": ""O$1""}, {""field"": ""econ3"", ""op"": ""="", ""value"": ""22005 Military Procurement, Supplies and Services""}]"
Executed,295,ROLLUP,EXP_ECON_HIG_RIG_EXE,High Rigidity spending,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=IF(C2="".."","".."",IF($AL295=""No"","".."",IF(C259>0,SUM(C4,C9,C12,C13,C17, C26,C291,C294),SUM(C4,C9,C12,C13,C17,C26,C260,C291,C294))))",2006,,[]
Executed,296,ROLLUP,EXP_ECON_MED_RIG_EXE,Medium Rigidity spending,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=IFERROR(IF(C295="".."","".."",SUM(C15,C290,C293,C239,C219,C240,C220))-SUM(C252:C253,C228,C229),"".."")",2006,,[]
Executed,297,ROLLUP,EXP_ECON_LOW_RIG_EXE,Low Rigidity spending,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=IF(C296="".."","".."",C2-SUM(C295:C296))",2006,,[]
Executed,299,TAG,REV_ECON_TOT_EXE,Revenues: Total,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,"=SUM(SUMIFS(executed_r,year_r,M$1))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}]"
Executed,300,TAG,REV_ECON_INC_TAX_EXE,Revenues: Income tax,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ2_r,""111 Taxes on income, profits, and capital gains""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ2_r,""111 Taxes on income, profits, and capital gains""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ2_r"", ""op"": ""="", ""value"": ""111 Taxes on income, profits, and capital gains""}]"
Executed,301,HEADER,REV_ECON_VAT_EXE,Revenues: VAT,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ4_r,{""vat*"",""Imported Goods & Services""}))",General Government,,,,[]
Executed,302,TAG,REV_ECON_CUS_EXC_EXE,Revenues: Customs/excise,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ2_r,""115 Taxes on international trade and transactions""))+SUM(SUMIFS(executed_r,year_r,AE$1,econ3_R,""1142 Excise""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ2_r,""115 Taxes on international trade and transactions""))+SUM(SUMIFS(executed_r,year_r,M$1,econ3_R,""1142 Excise""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ2_r"", ""op"": ""="", ""value"": ""115 Taxes on international trade and transactions""}]"
Executed,303,TAG,REV_ECON_ROY_EXE,Revenues: Royalties,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ4_r,""1141200003 Royalties-Mining""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ4_r,""1141200003 Royalties-Mining""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ4_r"", ""op"": ""="", ""value"": ""1141200003 Royalties-Mining""}]"
Executed,304,TAG,REV_ECON_PER_FEE_EXE,Revenues: Permits/Fees,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ2_r,""143 Fines, penalties, and forfeits""))+SUM(SUMIFS(executed_r,year_r,AE$1,econ3_R,""Administrative fees*""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ2_r,""143 Fines, penalties, and forfeits""))+SUM(SUMIFS(executed_r,year_r,M$1,econ3_R,""Administrative fees*""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ2_r"", ""op"": ""="", ""value"": ""143 Fines, penalties, and forfeits""}]"
Executed,305,HEADER,REV_ECON_SBN_OWN_EXE,Revenues: Subnational own revenues,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,306,TAG,REV_ECON_EXC_EXE,Revenues: Excises,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ3_R,""1142 Excise""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ3_R,""1142 Excise""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ3_R"", ""op"": ""="", ""value"": ""1142 Excise""}]"
Executed,307,TAG,REV_ECON_CUS_EXE,Revenues: Customs,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ2_r,""115 Taxes on international trade and transactions""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ2_r,""115 Taxes on international trade and transactions""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ2_r"", ""op"": ""="", ""value"": ""115 Taxes on international trade and transactions""}]"
Executed,308,TAG,REV_ECON_COR_INC_TAX_EXE,Revenues: Corporate Income tax,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ2_r,""111 Taxes on income, profits, and capital gains"",econ3_R,""1112 Payable by corporations and other enterprises""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ2_r,""111 Taxes on income, profits, and capital gains"",econ3_R,""1112 Payable by corporations and other enterprises""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ2_r"", ""op"": ""="", ""value"": ""111 Taxes on income, profits, and capital gains""}, {""field"": ""econ3_R"", ""op"": ""="", ""value"": ""1112 Payable by corporations and other enterprises""}]"
Executed,309,TAG,REV_ECON_PER_INC_TAX_EXE,Revenues: Personal Income tax,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ2_r,""111 Taxes on income, profits, and capital gains"",econ3_R,""1111 Payable by individuals""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ2_r,""111 Taxes on income, profits, and capital gains"",econ3_R,""1111 Payable by individuals""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ2_r"", ""op"": ""="", ""value"": ""111 Taxes on income, profits, and capital gains""}, {""field"": ""econ3_R"", ""op"": ""="", ""value"": ""1111 Payable by individuals""}]"
Executed,310,TAG,REV_ECON_SOC_CON_EXE,Revenue: Social contributions,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ1_r,""12 Social contributions""))",General Government,"=SUM(SUMIFS(executed_r,year_r,M$1,econ1_r,""12 Social contributions""))",2016,executed_r,"[{""field"": ""year_r"", ""op"": ""=year"", ""value"": ""M$1""}, {""field"": ""econ1_r"", ""op"": ""="", ""value"": ""12 Social contributions""}]"
Executed,311,HEADER,REV_ECON_PRO_TAX_EXE,Revenue: Property taxes,Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,312,HEADER,REV_ECON_CUS_IMP_EXE,Revenue: Customs (imports),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,313,HEADER,REV_ECON_CUS_EXP_EXE,Revenue: Customs (exports),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,314,HEADER,REV_ECON_EXC_FUE_EXE,Revenues: Excises (fuels),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ3_R,""1142 Excise"",econ4_r,{""1142000008 Excise duty-Petrol""}))",General Government,,,,[]
Executed,315,HEADER,REV_ECON_EXC_TOB_EXE,Revenues: Excises (tobacco),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ3_R,""1142 Excise"",econ4_r,{""1142000005 Excise duty-Cigarette Tobacco""}))",General Government,,,,[]
Executed,316,HEADER,REV_ECON_EXC_ALC_EXE,Revenues: Excises (Alcohol),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,"econ3_R,""1142 Excise"",econ4_r,{""1142000001 Excise duty-Wine"",""1142000014 Excise duty-clear Beer""}))",General Government,,,,[]
Executed,317,HEADER,REV_ECON_SOC_CON_ERS_EXE,Revenue: Social contributions (employers),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,318,HEADER,REV_ECON_SOC_CON_EES_EXE,Revenue: Social contributions (employees),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,319,HEADER,REV_ECON_PRO_TAX_IMM_EXE,Revenue: Property taxes (immovable),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
Executed,320,HEADER,REV_ECON_PRO_TAX_TRA_EXE,Revenue: Property taxes (transactions),Jan-Dec,Sub-Saharan Africa,Lower middle income,Cash,BOOST,Yes,..,General Government,,,,[]
